,Completed
720575940605184102,True
720575940605184224,True
720575940605184958,True
720575940605185964,True
720575940605186225,True
720575940605186336,True
720575940605187756,True
720575940605187970,True
720575940605188226,True
720575940605188268,True
720575940605188542,True
720575940605188576,True
720575940605189804,True
720575940605190078,True
720575940605190624,True
720575940605191136,True
720575940605191340,True
720575940605191526,True
720575940605192284,True
720575940605193388,True
720575940605193696,True
720575940605193952,True
720575940605194016,True
720575940605196465,True
720575940605197158,True
720575940605197740,True
720575940605197745,True
720575940605199038,True
720575940605199305,True
720575940605199584,True
720575940605200486,True
720575940605200561,True
720575940605202092,True
720575940605202400,True
720575940605203628,True
720575940605204140,True
720575940605204960,True
720575940605206752,True
720575940605209056,True
720575940605209521,True
720575940605211872,True
720575940605212640,True
720575940605212774,True
720575940605213100,True
720575940605214636,True
720575940605215665,True
720575940605218220,True
720575940605219500,True
720575940605219552,True
720575940605220542,True
720575940605221065,True
720575940605223340,True
720575940605223601,True
720575940605224416,True
720575940605224672,True
720575940605225318,True
720575940605225900,True
720575940605225952,True
720575940605226156,True
720575940605226673,True
720575940605227232,True
720575940605236866,True
720575940605237932,True
720575940605238048,True
720575940605238188,True
720575940605238206,True
720575940605238705,True
720575940605238752,True
720575940605238914,True
720575940605239217,True
720575940605240544,True
720575940605241516,True
720575940605242242,True
720575940605243424,True
720575940605244704,True
720575940605244960,True
720575940605245984,True
720575940605246850,True
720575940605248130,True
720575940605248898,True
720575940605249154,True
720575940605250238,True
720575940605251506,True
720575940605251756,True
720575940605252041,True
720575940605252064,True
720575940605252128,True
720575940605252798,True
720575940605254846,True
720575940605254880,True
720575940605255042,True
720575940605255270,True
720575940605256649,True
720575940605256894,True
720575940605258161,True
720575940605258668,True
720575940605262722,True
720575940605262764,True
720575940605262880,True
720575940605264305,True
720575940605265120,True
720575940605266818,True
720575940605266865,True
720575940605267372,True
720575940605268140,True
720575940605269094,True
720575940605269378,True
720575940605269728,True
720575940605270816,True
720575940605270974,True
720575940605271468,True
720575940605271520,True
720575940605272800,True
720575940605273772,True
720575940605274470,True
720575940605274825,True
720575940605276518,True
720575940605277641,True
720575940605277798,True
720575940605278380,True
720575940605278386,True
720575940605278636,True
720575940605279008,True
720575940605279660,True
720575940605280172,True
720575940605280201,True
720575940605280614,True
720575940605280870,True
720575940605282220,True
720575940605282406,True
720575940605282505,True
720575940605282848,True
720575940605285292,True
720575940605285297,True
720575940605285856,True
720575940605286060,True
720575940605286316,True
720575940605286624,True
720575940605287358,True
720575940605287852,True
720575940605287881,True
720575940605288480,True
720575940605288894,True
720575940605289900,True
720575940605290353,True
720575940605290441,True
720575940605291040,True
720575940605291138,True
720575940605291185,True
720575940605291436,True
720575940605291650,True
720575940605292460,True
720575940605292734,True
720575940605293484,True
720575940605293698,True
720575940605295276,True
720575940605295281,True
720575940605298121,True
720575940605298353,True
720575940605299889,True
720575940605300140,True
720575940605300145,True
720575940605300256,True
720575940605302188,True
720575940605302974,True
720575940605304166,True
720575940605305010,True
720575940605305777,True
720575940605306726,True
720575940605307582,True
720575940605307936,True
720575940605308081,True
720575940605308082,True
720575940605309361,True
720575940605309542,True
720575940605309984,True
720575940605310398,True
720575940605312945,True
720575940605313638,True
720575940605314732,True
720575940605315262,True
720575940605315762,True
720575940605317600,True
720575940605318316,True
720575940605318880,True
720575940605319340,True
720575940605319392,True
720575940605319712,True
720575940605319852,True
720575940605321132,True
720575940605321760,True
720575940605322370,True
720575940605322674,True
720575940605324204,True
720575940605327718,True
720575940605328230,True
720575940605328318,True
720575940605328928,True
720575940605330022,True
720575940605330912,True
720575940605332070,True
720575940605332326,True
720575940605332652,True
720575940605333169,True
720575940605334886,True
720575940605335910,True
720575940605335980,True
720575940605336422,True
720575940605338290,True
720575940605338336,True
720575940605338558,True
720575940605339052,True
720575940605341216,True
720575940605343921,True
720575940605344434,True
720575940605344945,True
720575940605345410,True
720575940605345568,True
720575940605349804,True
720575940605350066,True
720575940605352881,True
720575940605353062,True
720575940605353649,True
720575940605353760,True
720575940605353905,True
720575940605354668,True
720575940605354924,True
720575940605355209,True
720575940605355721,True
720575940605355966,True
720575940605358513,True
720575940605358769,True
720575940605360230,True
720575940605360817,True
720575940605361841,True
720575940605362092,True
720575940605362610,True
720575940605362633,True
720575940605362912,True
720575940605363424,True
720575940605363628,True
720575940605363680,True
720575940605363936,True
720575940605364396,True
720575940605364448,True
720575940605364681,True
720575940605367473,True
720575940605367486,True
720575940605368497,True
720575940605369312,True
720575940605370033,True
720575940605370802,True
720575940605371494,True
720575940605372361,True
720575940605372606,True
720575940605373868,True
720575940605374910,True
720575940605375177,True
720575940605376224,True
720575940605376800,True
720575940605378476,True
720575940605379104,True
720575940605379506,True
720575940605380128,True
720575940605380268,True
720575940605380274,True
720575940605381065,True
720575940605381478,True
720575940605382176,True
720575940605383526,True
720575940605384625,True
720575940605384736,True
720575940605384882,True
720575940605384992,True
720575940605385062,True
720575940605385696,True
720575940605386930,True
720575940605387232,True
720575940605387808,True
720575940605389484,True
720575940605389740,True
720575940605390764,True
720575940605391136,True
720575940605391328,True
720575940605391794,True
720575940605392160,True
720575940605393888,True
720575940605394022,True
720575940605394354,True
720575940605394889,True
720575940605394976,True
720575940605395232,True
720575940605395558,True
720575940605396926,True
720575940605397164,True
720575940605397182,True
720575940605397536,True
720575940605397728,True
720575940605398048,True
720575940605398206,True
720575940605398304,True
720575940605399520,True
720575940605400032,True
720575940605400096,True
720575940605400352,True
720575940605401702,True
720575940605402284,True
720575940605403360,True
720575940605404076,True
720575940605404546,True
720575940605405408,True
720575940605407846,True
720575940605408870,True
720575940605409708,True
720575940605410220,True
720575940605410592,True
720575940605410732,True
720575940605410988,True
720575940605411040,True
720575940605411104,True
720575940605411244,True
